created_at,category,title,handle,url,vendor,product_type,variants,price_min,price_max,tags
2025-11-13T12:59:21+09:00,周年/記念,ゴールドブレット 活動2周年記念,goldbullet_anniversary_2nd,https://shop.hololivepro.com/products/goldbullet_anniversary_2nd,Goldbullet,,6,0,13530,Generation_ARMIS | Group_ホロスターズEnglish | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_ゴールドブレット | デジタルコンテンツ | 受注生産商品
2025-11-14T10:49:10+09:00,ボイス,ホロライブ 日常ささやき「わんにゃん」ボイス,hololive_catsanddogs,https://shop.hololivepro.com/products/hololive_catsanddogs,hololive production official shop,,17,1000,16000,Generation_FLOWGLOW | Generation_ReGLOSS | Generation_ホロライブ0期生 | Generation_ホロライブ1期生 | Generation_ホロライブ2期生 | Generation_ホロライブ3期生 | Generation_ホロライブ5期生 | Generation_秘密結社holoX | Group_hololiveDEV_IS | Group_ホロライブ | Recommended_デジタルコンテンツ | Talent_AZKi | Talent_ときのそら | Talent_アキ・ローゼンタール | Talent_一条莉々華 | Talent_博衣こより | Talent_宝鐘マリン | Talent_尾丸ポルカ | Talent_水宮枢 | Talent_癒月ちょこ | Talent_白銀ノエル | Talent_綺々羅々ヴィヴィ | Talent_虎金妃笑虎 | Talent_赤井はあと | Talent_輪堂千速 | Talent_雪花ラミィ | Talent_響咲リオナ | デジタルのみ | デジタルコンテンツ
2025-11-14T11:28:16+09:00,hololive friends,hololive friends with u 響咲リオナ,isakiriona_hololivefriendswithu,https://shop.hololivepro.com/products/isakiriona_hololivefriendswithu,Isaki Riona,,1,3740,3740,Generation_FLOWGLOW | Group_hololiveDEV_IS | hololivefriends | hololivefriends_FLOWGLOW | Recommended_MERCH | Recommended_定番商品 | Talent_響咲リオナ
2025-11-14T11:29:27+09:00,hololive friends,hololive friends with u 虎金妃笑虎,koganeiniko_hololivefriendswithu,https://shop.hololivepro.com/products/koganeiniko_hololivefriendswithu,Koganei Niko,,1,3740,3740,Generation_FLOWGLOW | Group_hololiveDEV_IS | hololivefriends | hololivefriends_FLOWGLOW | Recommended_MERCH | Recommended_定番商品 | Talent_虎金妃笑虎
2025-11-14T11:30:13+09:00,hololive friends,hololive friends with u 水宮枢,mizumiyasu_hololivefriendswithu,https://shop.hololivepro.com/products/mizumiyasu_hololivefriendswithu,Mizumiya Su,,1,3740,3740,Generation_FLOWGLOW | Group_hololiveDEV_IS | hololivefriends | hololivefriends_FLOWGLOW | Recommended_MERCH | Recommended_定番商品 | Talent_水宮枢
2025-11-14T11:31:03+09:00,hololive friends,hololive friends with u 輪堂千速,rindochihaya_hololivefriendswithu,https://shop.hololivepro.com/products/rindochihaya_hololivefriendswithu,Rindo Chihaya,,1,3740,3740,Generation_FLOWGLOW | Group_hololiveDEV_IS | hololivefriends | hololivefriends_FLOWGLOW | Recommended_MERCH | Recommended_定番商品 | Talent_輪堂千速
2025-11-14T11:31:40+09:00,hololive friends,hololive friends with u 綺々羅々ヴィヴィ,kikiraravivi_hololivefriendswithu,https://shop.hololivepro.com/products/kikiraravivi_hololivefriendswithu,Kikirara Vivi,,1,3740,3740,Generation_FLOWGLOW | Group_hololiveDEV_IS | hololivefriends | hololivefriends_FLOWGLOW | Recommended_MERCH | Recommended_定番商品 | Talent_綺々羅々ヴィヴィ
2025-11-14T14:11:08+09:00,周年/記念,ホロスターズEnglish -ARMIS- 2周年記念,holostarsenarmis_anniversary_2nd,https://shop.hololivepro.com/products/holostarsenarmis_anniversary_2nd,HOLOSTARS English,,5,1870,2750,Generation_ARMIS | Group_ホロスターズEnglish | Recommended_MERCH | Talent_オクタビオ | Talent_クリムゾン・ルーズ | Talent_ゴールドブレット | Talent_ジュラルド・ティー・レクスフォード | 受注生産商品
2025-11-17T10:22:45+09:00,LIVE/イベント物販,"【2次受注】AZKi SOLO LiVE 2025 ""Departure""ライブグッズ",azki_sololive2025_departure_secondaryorder,https://shop.hololivepro.com/products/azki_sololive2025_departure_secondaryorder,AZKi,,14,500,13200,Generation_ホロライブ0期生 | Group_ホロライブ | Recommended_MERCH | Talent_AZKi | 受注生産商品
2025-11-17T11:15:42+09:00,周年/記念,ジュラルド・ティー・レクスフォード 活動2周年記念,jurardtrexford_anniversary_2nd,https://shop.hololivepro.com/products/jurardtrexford_anniversary_2nd,Jurard T Rexford,,6,0,8360,Generation_ARMIS | Group_ホロスターズEnglish | Recommended_MERCH | Talent_ジュラルド・ティー・レクスフォード | 受注生産商品
2025-11-17T13:28:12+09:00,周年/記念,"hololive Indonesia 5th Anniversary LIVE, “Chromatic Future”",hololiveid_5thanniversarylive_chromaticfuture,https://shop.hololivepro.com/products/hololiveid_5thanniversarylive_chromaticfuture,hololive Indonesia,,22,660,4400,Generation_ホロライブインドネシア1期生 | Generation_ホロライブインドネシア2期生 | Generation_ホロライブインドネシア3期生 | Group_ホロライブインドネシア | Recommended_MERCH | Talent_こぼ・かなえる | Talent_アイラニ・イオフィフティーン | Talent_アユンダ・リス | Talent_アーニャ・メルフィッサ | Talent_カエラ・コヴァルスキア | Talent_クレイジー・オリー | Talent_パヴォリア・レイネ | Talent_ベスティア・ゼータ | Talent_ムーナ・ホシノヴァ
2025-11-19T10:03:32+09:00,その他,小鳥遊キアラ 2nd Album『Vogelfrei』,takanashikiara_2ndalbum_vogelfrei,https://shop.hololivepro.com/products/takanashikiara_2ndalbum_vogelfrei,TakoTori,,1,3850,3850,_ng_with_normal_group:TakanashiKiara_2ndAL1124 | CD | Generation_hololiveEnglish-Myth- | Group_ホロライブEnglish | Recommended_MERCH | Talent_小鳥遊キアラ
2025-11-19T10:53:42+09:00,その他,一伊那尓栖 1st EP『re:VISION』,ninomaeinanis_1step_revision,https://shop.hololivepro.com/products/ninomaeinanis_1step_revision,TakoTori,,1,2750,2750,_ng_with_normal_group:NinomaeInanis_1stEP1124 | CD | Generation_hololiveEnglish-Myth- | Group_ホロライブEnglish | Recommended_MERCH | Talent_一伊那尓栖
2025-11-19T11:06:05+09:00,ボイス,ホロスターズ『White Night Stories』クリスマスボイス,holostars_datenightatthechristmasmarket,https://shop.hololivepro.com/products/holostars_datenightatthechristmasmarket,HOLOSTARS,,4,2500,7500,Generation_ホロスターズ1期生 | Generation_ホロスターズ2期生 | Generation_ホロスターズ3期生 | Group_ホロスターズ | Recommended_デジタルコンテンツ | Talent_夕刻ロベル | Talent_奏手イヅル | Talent_影山シエン | デジタルのみ | デジタルコンテンツ
2025-11-20T09:51:21+09:00,復刻/再販売,【再販】ねんどろいど 百鬼あやめ,nakiriayame_nendoroid_rerelease,https://shop.hololivepro.com/products/nakiriayame_nendoroid_rerelease,Nakiri Ayame,,1,7500,7500,Generation_ホロライブ2期生 | Group_ホロライブ | Recommended_MERCH | Talent_百鬼あやめ | 受注生産商品
2025-11-20T10:06:54+09:00,復刻/再販売,【再販】ねんどろいど 獅白ぼたん,shishirobotan_nendoroid_rerelease,https://shop.hololivepro.com/products/shishirobotan_nendoroid_rerelease,Shishiro Botan,,1,6900,6900,Generation_ホロライブ5期生 | Group_ホロライブ | Recommended_MERCH | Talent_獅白ぼたん | 受注生産商品
2025-11-20T10:42:36+09:00,周年/記念,ラプラス・ダークネス 活動4周年記念,la-darknesss_anniversary_4th,https://shop.hololivepro.com/products/la-darknesss_anniversary_4th,La+ Darknesss,,8,0,12760,Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_ラプラス・ダークネス | 受注生産商品
2025-11-20T15:53:22+09:00,誕生日記念,白銀ノエル 誕生日記念2025,shiroganenoel_birthday_2025,https://shop.hololivepro.com/products/shiroganenoel_birthday_2025,Shirogane Noel,,9,0,15400,Generation_ホロライブ3期生 | Group_ホロライブ | Recommended_MERCH | Talent_白銀ノエル | 受注生産商品
2025-11-21T10:40:19+09:00,周年/記念,鷹嶺ルイ 活動4周年記念,takanelui_anniversary_4th,https://shop.hololivepro.com/products/takanelui_anniversary_4th,Takane Lui,,7,0,13420,Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_鷹嶺ルイ | 受注生産商品
2025-11-25T11:01:59+09:00,LIVE/イベント物販,【再販売】猫又おかゆ 2nd Live.「ぺるそにゃ～りすぺくと」 ライブグッズ,nekomataokayu_2ndlive_personyarespect_resale,https://shop.hololivepro.com/products/nekomataokayu_2ndlive_personyarespect_resale,Nekomata Okayu,,4,2500,4800,Generation_ホロライブゲーマーズ | Group_ホロライブ | nekomataokayu_2ndlive | Recommended_MERCH | Talent_猫又おかゆ
2025-11-25T11:52:00+09:00,その他,猫又おかゆ 2nd Live.「ぺるそにゃ～りすぺくと」 Blu-ray,nekomataokayu_2ndlive_personyarespect_bluray,https://shop.hololivepro.com/products/nekomataokayu_2ndlive_personyarespect_bluray,Nekomata Okayu,,1,9900,9900,Generation_ホロライブゲーマーズ | Group_ホロライブ | nekomataokayu_2ndlive | Recommended_MERCH | Talent_猫又おかゆ | 受注生産商品
2025-11-25T12:48:48+09:00,その他,ホロライブEnglish「Happy Winter Holidays」,hololiveen_happywinterholidays,https://shop.hololivepro.com/products/hololiveen_happywinterholidays,hololive English,,25,935,3300,Generation_hololiveEnglish-Advent- | Generation_hololiveEnglish-Council- | Generation_hololiveEnglish-Justice- | Generation_hololiveEnglish-Promise- | Group_ホロライブEnglish | Recommended_MERCH | Talent_IRyS | Talent_オーロ・クロニー | Talent_ジジ・ムリン | Talent_フワワ・アビスガード | Talent_モココ・アビスガード
2025-11-25T15:27:29+09:00,カード/書籍,"hololive OFFICIAL CARD GAME English Edition Booster Pack ""Elite Spark""",hololiveofficialcardgame_hbp03e,https://shop.hololivepro.com/products/hololiveofficialcardgame_hbp03e,hololive production official shop,,1,9307,9307,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | hololiveofficialcardgame_Englishedition | Recommended_MERCH
2025-11-25T15:44:41+09:00,カード/書籍,"hololive OFFICIAL CARD GAME English Edition Start Deck ""White - Todoroki Hajime""",hololiveofficialcardgame_hsd05e,https://shop.hololivepro.com/products/hololiveofficialcardgame_hsd05e,hololive production official shop,,1,1396,1396,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | hololiveofficialcardgame_Englishedition | Recommended_MERCH
2025-11-25T15:51:40+09:00,カード/書籍,"hololive OFFICIAL CARD GAME English Edition Start Deck ""Green - Kazama Iroha""",hololiveofficialcardgame_hsd06e,https://shop.hololivepro.com/products/hololiveofficialcardgame_hsd06e,hololive production official shop,,1,1396,1396,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | hololiveofficialcardgame_Englishedition | Recommended_MERCH
2025-11-25T15:59:16+09:00,カード/書籍,"hololive OFFICIAL CARD GAME English Edition Start Deck ""Yellow - Shiranui Flare""",hololiveofficialcardgame_hsd07e,https://shop.hololivepro.com/products/hololiveofficialcardgame_hsd07e,hololive production official shop,,1,1396,1396,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | hololiveofficialcardgame_Englishedition | Recommended_MERCH
2025-11-25T17:15:12+09:00,周年/記念,秘密結社holoX 4周年ライブブロマイド,hololive_holox_anniversary_4th_concertphoto,https://shop.hololivepro.com/products/hololive_holox_anniversary_4th_concertphoto,hololive production official shop,,15,300,300,_codegen | DigitalContents | Generation_秘密結社holoX | Group_ホロライブ | Recommended_デジタルコンテンツ | Talent_ラプラス・ダークネス | Talent_博衣こより | Talent_風真いろは | Talent_鷹嶺ルイ | デジタルのみ | デジタルコンテンツ
2025-11-25T17:34:21+09:00,周年/記念,Secret Society holoX Anniversary Parade,hololiveholox_anniversary_2025,https://shop.hololivepro.com/products/hololiveholox_anniversary_2025,hololive production official shop,,10,1320,3850,AnniversaryParade | Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_ラプラス・ダークネス | Talent_博衣こより | Talent_風真いろは | Talent_鷹嶺ルイ | 受注生産商品
2025-11-26T11:06:38+09:00,周年/記念,博衣こより 活動4周年記念,hakuikoyori_anniversary_4th,https://shop.hololivepro.com/products/hakuikoyori_anniversary_4th,Hakui Koyori,,10,0,13200,Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_博衣こより | デジタルコンテンツ | 受注生産商品
2025-11-26T13:01:20+09:00,周年/記念,風真いろは 活動4周年記念,kazamairoha_anniversary_4th,https://shop.hololivepro.com/products/kazamairoha_anniversary_4th,Kazama Iroha,,9,0,21450,Generation_ホロライブ2期生 | Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_風真いろは | 受注生産商品
2025-11-26T13:18:12+09:00,その他,秘密結社holoX 1st Album『Secret ORDER』完全生産限定盤,hololiveholox_1stalbum_secretorder_limited,https://shop.hololivepro.com/products/hololiveholox_1stalbum_secretorder_limited,hololive production official shop,,1,9900,9900,1stal_secretorder | _ng_with_normal_group:holoX_AL1201 | CD | Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_ラプラス・ダークネス | Talent_博衣こより | Talent_風真いろは | Talent_鷹嶺ルイ
2025-11-26T13:37:36+09:00,その他,秘密結社holoX 1st Album『Secret ORDER』通常盤,hololiveholox_1stalbum_secretorder_regular,https://shop.hololivepro.com/products/hololiveholox_1stalbum_secretorder_regular,hololive production official shop,,1,3850,3850,1stal_secretorder | _group:holoX_AL1201 | CD | Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_ラプラス・ダークネス | Talent_博衣こより | Talent_風真いろは | Talent_鷹嶺ルイ
2025-11-27T17:50:45+09:00,その他,星街すいせい たらららグッズ,hoshimachisuisei_talalalamerch,https://shop.hololivepro.com/products/hoshimachisuisei_talalalamerch,Hoshimachi Suisei,,4,1100,4400,Generation_ホロライブ0期生 | Group_ホロライブ | Recommended_MERCH | Talent_星街すいせい | 受注生産商品
2025-11-28T09:59:25+09:00,その他,-Art Selection- ラプラス・ダークネス,artselection_laplusdarknesss,https://shop.hololivepro.com/products/artselection_laplusdarknesss,La+ Darknesss,,3,550,5500,artselection | Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_ラプラス・ダークネス
2025-11-28T11:10:26+09:00,その他,-Art Selection- 博衣こより,artselection_hakuikoyori,https://shop.hololivepro.com/products/artselection_hakuikoyori,Hakui Koyori,,3,550,5500,artselection | Generation_秘密結社holoX | Group_ホロライブ | Recommended_MERCH | Talent_博衣こより
2025-12-01T10:24:53+09:00,周年/記念,一条莉々華 holo Indie応援大使 1.5周年記念グッズ,ichijouririka_holoindiesupportambassador_1-5thanniversary,https://shop.hololivepro.com/products/ichijouririka_holoindiesupportambassador_1-5thanniversary,Ichijou Ririka,,6,0,13530,Generation_ReGLOSS | Group_hololiveDEV_IS | Recommended_MERCH | Talent_一条莉々華 | 受注生産商品
2025-12-01T13:03:05+09:00,その他,HELLO! GOOD SMILE さくらみこ,sakuramiko_hellogoodsmile,https://shop.hololivepro.com/products/sakuramiko_hellogoodsmile,Sakura Miko,,1,2000,2000,Generation_ホロライブ0期生 | Group_ホロライブ | Recommended_MERCH | Talent_さくらみこ | 受注生産商品
2025-12-01T13:13:39+09:00,その他,HELLO! GOOD SMILE ときのそら,tokinosora_hellogoodsmile,https://shop.hololivepro.com/products/tokinosora_hellogoodsmile,Tokino sora,,1,2000,2000,Generation_ホロライブ0期生 | Group_ホロライブ | Recommended_MERCH | Talent_ときのそら | 受注生産商品
2025-12-01T17:27:54+09:00,シリーズ/アパレル,hololive Seasonal Days ウィンターランデブー,hololive_seasonaldays_winterrendezvous,https://shop.hololivepro.com/products/hololive_seasonaldays_winterrendezvous,hololive production official shop,,22,440,4950,Generation_ホロライブ0期生 | Generation_ホロライブ1期生 | Generation_ホロライブ3期生 | Generation_ホロライブ5期生 | Group_ホロライブ | hololive_seasonaldays | Recommended_MERCH | Talent_さくらみこ | Talent_ときのそら | Talent_夏色まつり | Talent_宝鐘マリン | Talent_桃鈴ねね
2025-12-02T15:06:24+09:00,周年/記念,アーニャ・メルフィッサ 活動5周年記念,anyamelfissa_anniversary_5th,https://shop.hololivepro.com/products/anyamelfissa_anniversary_5th,Anya Melfissa,,8,0,13200,Generation_ホロライブインドネシア2期生 | Group_ホロライブインドネシア | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_アーニャ・メルフィッサ | デジタルコンテンツ | 受注生産商品
2025-12-02T15:29:50+09:00,カード/書籍,hololive OFFICIAL CARD GAME ブースターパック「アヤカシヴァーミリオン」,hololiveofficialcardgame_hbp06,https://shop.hololivepro.com/products/hololiveofficialcardgame_hbp06,hololive production official shop,,2,5280,5280,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | Recommended_MERCH | 再販
2025-12-02T16:44:14+09:00,カード/書籍,hololive OFFICIAL CARD GAME オフィシャルホロカスリーブ vol.26〜vol.30,hololiveofficialcardgame_cardsleeve_vol26-30,https://shop.hololivepro.com/products/hololiveofficialcardgame_cardsleeve_vol26-30,hololive production official shop,,5,990,990,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | Recommended_MERCH
2025-12-02T16:59:46+09:00,カード/書籍,hololive OFFICIAL CARD GAME オフィシャルホロカケース vol.17〜vol.21,hololiveofficialcardgame_cardcase_vol17-21,https://shop.hololivepro.com/products/hololiveofficialcardgame_cardcase_vol17-21,hololive production official shop,,5,880,880,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | Recommended_MERCH
2025-12-02T17:30:19+09:00,カード/書籍,hololive OFFICIAL CARD GAME オフィシャルスペシャルホロカケース FLOW GLOW,hololiveofficialcardgame_specialcardcase_flowglow,https://shop.hololivepro.com/products/hololiveofficialcardgame_specialcardcase_flowglow,hololive production official shop,,1,3300,3300,_ng_with_normal_group:hcg2409 | hololiveofficialcardgame | Recommended_MERCH
2025-12-03T11:49:16+09:00,周年/記念,大神ミオ 活動7周年記念,ookamimio_anniversary_7th,https://shop.hololivepro.com/products/ookamimio_anniversary_7th,Ookami Mio,,6,0,18810,Generation_ホロライブゲーマーズ | Group_ホロライブ | Recommended_MERCH | Talent_大神ミオ | 受注生産商品
2025-12-03T15:44:05+09:00,周年/記念,アステル・レダ 活動6周年記念,astelleda_anniversary_6th,https://shop.hololivepro.com/products/astelleda_anniversary_6th,Astel Leda,,8,0,16445,Generation_ホロスターズ2期生 | Group_ホロスターズ | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_アステル・レダ | デジタルコンテンツ | 受注生産商品
2025-12-04T13:13:27+09:00,周年/記念,パヴォリア・レイネ 活動5周年記念,pavoliareine_anniversary_5th,https://shop.hololivepro.com/products/pavoliareine_anniversary_5th,Pavolia Reine,,8,0,18370,Generation_ホロライブインドネシア2期生 | Group_ホロライブインドネシア | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_パヴォリア・レイネ | デジタルコンテンツ | 受注生産商品
2025-12-05T14:49:51+09:00,hololive friends,hololive friends poutique Fun!ハット AZKi,azki_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/azki_hololivefriendspoutique_funhat,AZKi,,1,1200,1200,Generation_ホロライブ0期生 | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_AZKi
2025-12-05T14:51:12+09:00,hololive friends,hololive friends poutique Fun!ハット 白上フブキ,shirakamifubuki_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/shirakamifubuki_hololivefriendspoutique_funhat,Shirakami Fubuki,,1,1200,1200,Generation_ホロライブ1期生 | Generation_ホロライブゲーマーズ | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_白上フブキ
2025-12-05T14:52:09+09:00,hololive friends,hololive friends poutique Fun!ハット 百鬼あやめ,nakiriayame_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/nakiriayame_hololivefriendspoutique_funhat,Nakiri Ayame,,1,1200,1200,Generation_ホロライブ2期生 | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_百鬼あやめ
2025-12-05T14:53:36+09:00,hololive friends,hololive friends poutique Fun!ハット 不知火フレア,shiranuiflare_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/shiranuiflare_hololivefriendspoutique_funhat,Shiranui Flare,,1,1200,1200,Generation_ホロライブ3期生 | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_不知火フレア
2025-12-05T14:54:32+09:00,hololive friends,hololive friends poutique Fun!ハット 尾丸ポルカ,omarupolka_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/omarupolka_hololivefriendspoutique_funhat,Omaru Polka,,1,1200,1200,Generation_ホロライブ5期生 | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_尾丸ポルカ
2025-12-05T14:55:19+09:00,hololive friends,hololive friends poutique Fun!ハット ラプラス・ダークネス,laplusdarknesss_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/laplusdarknesss_hololivefriendspoutique_funhat,La+ Darknesss,,1,1200,1200,Generation_秘密結社holoX | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_ラプラス・ダークネス
2025-12-05T14:55:58+09:00,hololive friends,hololive friends poutique Fun!ハット 鷹嶺ルイ,takanelui_hololivefriendspoutique_funhat,https://shop.hololivepro.com/products/takanelui_hololivefriendspoutique_funhat,Takane Lui,,1,1200,1200,Generation_秘密結社holoX | Group_ホロライブ | hololivefriendspoutique | Recommended_MERCH | Recommended_定番商品 | Talent_鷹嶺ルイ
2025-12-08T08:51:05+09:00,ボイス,ホロライブ クリスマスボイス2025 ～ミラクル フォー Y♡U～,hololive_christmasvoice2025,https://shop.hololivepro.com/products/hololive_christmasvoice2025,hololive production official shop,,103,1000,20000,Generation_FLOWGLOW | Generation_hololiveEnglish-Advent- | Generation_hololiveEnglish-Council- | Generation_hololiveEnglish-Justice- | Generation_hololiveEnglish-Myth- | Generation_hololiveEnglish-Promise- | Generation_ReGLOSS | Generation_ホロライブ0期生 | Generation_ホロライブ1期生 | Generation_ホロライブ2期生 | Generation_ホロライブ3期生 | Generation_ホロライブ4期生 | Generation_ホロライブ5期生 | Generation_ホロライブインドネシア1期生 | Generation_ホロライブインドネシア2期生 | Generation_ホロライブインドネシア3期生 | Generation_秘密結社holoX | Group_hololiveDEV_IS | Group_ホロライブ | Group_ホロライブEnglish | Group_ホロライブインドネシア | Recommended_デジタルコンテンツ | Talent_AZKi | Talent_ときのそら | Talent_アイラニ・イオフィフティーン | Talent_アユンダ・リス | Talent_エリザベス・ローズ・ブラッドフレイム | Talent_オーロ・クロニー | Talent_クレイジー・オリー | Talent_シオリ・ノヴェラ | Talent_ジジ・ムリン | Talent_セシリア・イマーグリーン | Talent_ネリッサ・レイヴンクロフト | Talent_ハコス・ベールズ | Talent_フワワ・アビスガード | Talent_ベスティア・ゼータ | Talent_ムーナ・ホシノヴァ | Talent_モココ・アビスガード | Talent_ラオーラ・パンテーラ | Talent_ロボ子さん | Talent_一条莉々華 | Talent_不知火フレア | Talent_儒烏風亭らでん | Talent_博衣こより | Talent_古石ビジュー | Talent_宝鐘マリン | Talent_小鳥遊キアラ | Talent_尾丸ポルカ | Talent_桃鈴ねね | Talent_水宮枢 | Talent_癒月ちょこ | Talent_白銀ノエル | Talent_百鬼あやめ | Talent_綺々羅々ヴィヴィ | Talent_虎金妃笑虎 | Talent_角巻わため | Talent_赤井はあと | Talent_輪堂千速 | Talent_轟はじめ | Talent_雪花ラミィ | Talent_響咲リオナ | デジタルのみ | デジタルコンテンツ
2025-12-08T16:31:11+09:00,ボイス,ホロライブ 日常ささやき「上手なキミにからかわれちゃう」ボイス,hololive_asmr_teasingmesoftly,https://shop.hololivepro.com/products/hololive_asmr_teasingmesoftly,hololive production official shop,,17,1000,16000,Generation_FLOWGLOW | Generation_ReGLOSS | Generation_ホロライブ0期生 | Generation_ホロライブ1期生 | Generation_ホロライブ2期生 | Generation_ホロライブ3期生 | Generation_ホロライブ5期生 | Generation_秘密結社holoX | Group_hololiveDEV_IS | Group_ホロライブ | Recommended_デジタルコンテンツ | Talent_AZKi | Talent_ときのそら | Talent_ロボ子さん | Talent_一条莉々華 | Talent_博衣こより | Talent_夏色まつり | Talent_尾丸ポルカ | Talent_桃鈴ねね | Talent_水宮枢 | Talent_癒月ちょこ | Talent_白銀ノエル | Talent_百鬼あやめ | Talent_綺々羅々ヴィヴィ | Talent_輪堂千速 | Talent_雪花ラミィ | Talent_響咲リオナ | デジタルのみ | デジタルコンテンツ
2025-12-08T17:51:49+09:00,その他,獅白ぼたんとクリスマス闘nightⅡ,shishirobotan_xmas_tounight_2,https://shop.hololivepro.com/products/shishirobotan_xmas_tounight_2,Shishiro Botan,,2,1100,1100,__yt_checkout | _ng_with_normal_group:shishirobotan_tounight | _商品毎購入数制限 | Generation_ホロライブ5期生 | Group_ホロライブ | Recommended_デジタルコンテンツ | Talent_獅白ぼたん | UCUKD-uaobj9jiqB-VXt71mA | デジタルコンテンツ | 日本以外配送禁止
2025-12-09T08:45:32+09:00,周年/記念,hololive GAMERS Anniversary Parade,hololivegamers_anniversary_2025,https://shop.hololivepro.com/products/hololivegamers_anniversary_2025,hololive production official shop,,10,1320,3850,AnniversaryParade | Generation_ホロライブ1期生 | Generation_ホロライブゲーマーズ | Group_ホロライブ | Recommended_MERCH | Talent_大神ミオ | Talent_戌神ころね | Talent_猫又おかゆ | Talent_白上フブキ | 受注生産商品
2025-12-09T09:20:22+09:00,周年/記念,ホロライブインドネシア2期生 5周年記念,hololiveid2nd_anniversary_5th,https://shop.hololivepro.com/products/hololiveid2nd_anniversary_5th,hololive production official shop,,7,2200,3960,Generation_ホロライブインドネシア2期生 | Group_ホロライブインドネシア | Recommended_MERCH | Talent_アーニャ・メルフィッサ | Talent_クレイジー・オリー | Talent_パヴォリア・レイネ | 受注生産商品
2025-12-09T11:23:06+09:00,ボイス,ホロライブ「ふたりきりの聖夜」ASMRボイス,hololive_asmr_achristmasevefortwo,https://shop.hololivepro.com/products/hololive_asmr_achristmasevefortwo,hololive production official shop,,4,2500,7500,Generation_FLOWGLOW | Generation_ホロライブ4期生 | Generation_ホロライブ5期生 | Group_hololiveDEV_IS | Group_ホロライブ | Recommended_デジタルコンテンツ | Talent_綺々羅々ヴィヴィ | Talent_角巻わため | Talent_雪花ラミィ | デジタルのみ | デジタルコンテンツ
2025-12-10T08:48:09+09:00,誕生日記念,こぼ・かなえる 誕生日記念2025,kobokanaeru_birthday_2025,https://shop.hololivepro.com/products/kobokanaeru_birthday_2025,Kobo Kanaeru,,9,0,19690,Generation_ホロライブインドネシア3期生 | Group_ホロライブインドネシア | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_こぼ・かなえる | デジタルコンテンツ | 受注生産商品
2025-12-10T10:43:42+09:00,その他,宝鐘マリン 船長のラブリーおしりグッズ,houshoumarine_thecaptainslovelycheeksmerch,https://shop.hololivepro.com/products/houshoumarine_thecaptainslovelycheeksmerch,Houshou Marine,,6,0,22000,Generation_ホロライブ3期生 | Group_ホロライブ | Recommended_MERCH | Talent_宝鐘マリン | 受注生産商品
2025-12-10T14:53:09+09:00,周年/記念,岸堂天真 活動6周年記念,kishidotemma_anniversary_6th,https://shop.hololivepro.com/products/kishidotemma_anniversary_6th,Kishido Temma,,8,0,14025,Generation_ホロスターズ2期生 | Group_ホロスターズ | Recommended_MERCH | Recommended_デジタルコンテンツ | Talent_岸堂天真 | デジタルコンテンツ | 受注生産商品
